Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
#rtm	14	14	['PROPN']	['O']	rt @user965 : rt @user1310 : @user965 this is my favorite screen shot from #rtm ;) ---> url198	['X', 'X', 'PUNCT', 'X', 'X', 'PUNCT', 'PROPN', 'PRON', 'AUX', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SYM', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2309	10	10	PROPN	O	"rt @user1008 : check out the hot new la artist @user2309 music . his new mixtape "" no turning back "" ===}} url74 ..."	['X', 'X', 'PUNCT', 'VERB', 'ADP', 'DET', 'ADJ', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADV', 'PUNCT', 'SYM', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O']
@user2138	3	3	PROPN	O	rt @user1050 : @user2138 forget that ! i 'm ready for your u.s. tour in april and may of 2011 !!!! hell to the yes !!! #americaloveskylie	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'INTJ', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
april	15	15	['PROPN']	['O']	rt @user1050 : @user2138 forget that ! i 'm ready for your u.s. tour in april and may of 2011 !!!! hell to the yes !!! #americaloveskylie	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'INTJ', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
may	17	17	['PROPN']	['O']	rt @user1050 : @user2138 forget that ! i 'm ready for your u.s. tour in april and may of 2011 !!!! hell to the yes !!! #americaloveskylie	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'ADP', 'PRON', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'INTJ', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1197	7	7	PROPN	O	rt @user1069 where is punk ass , @user1197 tonite !!! < honestly who cares ?? :-p	['X', 'X', 'ADV', 'AUX', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
tonite	8	8	['PROPN']	['O']	rt @user1069 where is punk ass , @user1197 tonite !!! < honestly who cares ?? :-p	['X', 'X', 'ADV', 'AUX', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'VERB', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user381	12	12	PROPN	O	rt @user1079 : always have your stuff when you need it with @user381 . 2gb account is free ! url148	['X', 'X', 'PUNCT', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADV', 'PRON', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
prime minister	13	14	['PROPN', 'PROPN']	['O', 'O']	rt @user1390 : berlusconi probed over cash - for - sex case : prime minister silvio berlusconi faces investigation in a prostitution ... htt ...	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user664	13	13	PROPN	O	rt @user1511 : do n't nonsense ley ! we brother sister ! :d @user664 i thought you love @user1478 ma !	['X', 'X', 'PUNCT', 'AUX', 'PART', 'INTJ', 'VERB', 'PUNCT', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'SYM', 'PROPN', 'PRON', 'VERB', 'PRON', 'VERB', 'PROPN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1478	18	18	PROPN	O	rt @user1511 : do n't nonsense ley ! we brother sister ! :d @user664 i thought you love @user1478 ma !	['X', 'X', 'PUNCT', 'AUX', 'PART', 'INTJ', 'VERB', 'PUNCT', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'SYM', 'PROPN', 'PRON', 'VERB', 'PRON', 'VERB', 'PROPN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2024	6	6	PROPN	O	rt @user1655 : . #walesaid dt @user2024 should go downtown ! lol !!.. #jammy --> lmao !! man bianca !!!	['X', 'X', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'PROPN', 'AUX', 'VERB', 'ADV', 'PUNCT', 'INTJ', 'PUNCT', 'PROPN', 'SYM', 'INTJ', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
#jammy	13	13	['PROPN']	['O']	rt @user1655 : . #walesaid dt @user2024 should go downtown ! lol !!.. #jammy --> lmao !! man bianca !!!	['X', 'X', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'PROPN', 'AUX', 'VERB', 'ADV', 'PUNCT', 'INTJ', 'PUNCT', 'PROPN', 'SYM', 'INTJ', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
#mnd charity	16	17	['PROPN', 'PROPN']	['O', 'O']	rt @user1767 : check out url42 . freezing my nads in the snow , naked for #mnd charity . £ 4.5 k raised so far . please rt ! thx .	['X', 'X', 'PUNCT', 'VERB', 'ADP', 'X', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'SYM', 'NUM', 'NUM', 'VERB', 'ADV', 'ADV', 'PUNCT', 'INTJ', 'VERB', 'PUNCT', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2065	3	3	PROPN	O	rt @user1803 : @user2065 oh , hey thanks jerk !	['X', 'X', 'PUNCT', 'PROPN', 'INTJ', 'PUNCT', 'INTJ', 'NOUN', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user715	5	5	PROPN	O	rt @user1908 : i saw @user715 : never say never and here 's what i thought : url118 viva el biebs !!	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'ADV', 'CCONJ', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT', 'X', 'X', 'X', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
@user1917	12	12	PROPN	O	rt @user1917 : rt @user2129 : #random ii love how this nigga @user1917 kome in with the singing on #hawthornenigga #noelton - ...	['X', 'X', 'PUNCT', 'X', 'X', 'PUNCT', 'X', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#hawthornenigga	19	19	['PROPN']	['O']	rt @user1917 : rt @user2129 : #random ii love how this nigga @user1917 kome in with the singing on #hawthornenigga #noelton - ...	['X', 'X', 'PUNCT', 'X', 'X', 'PUNCT', 'X', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#noelton	20	20	['PROPN']	['O']	rt @user1917 : rt @user2129 : #random ii love how this nigga @user1917 kome in with the singing on #hawthornenigga #noelton - ...	['X', 'X', 'PUNCT', 'X', 'X', 'PUNCT', 'X', 'PRON', 'VERB', 'ADV', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user610	7	7	PROPN	O	rt @user1962 : shout - out to @user610 definition of lil webbies i-n-d-e-p-e-n-d-e-n-t --> do you know what means man ??? « ayyye !	['X', 'X', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'SYM', 'AUX', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'SYM', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
lil webbies	10	11	['PROPN', 'PROPN']	['O', 'O']	rt @user1962 : shout - out to @user610 definition of lil webbies i-n-d-e-p-e-n-d-e-n-t --> do you know what means man ??? « ayyye !	['X', 'X', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'SYM', 'AUX', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'SYM', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user74	3	3	PROPN	O	rt @user1987 : @user74 got them black girl groupies though	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'ADV']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user623	3	3	PROPN	O	rt @user2087 : @user623 do nt really know where i would be without you and demi <3 i luv youuuu	['X', 'X', 'PUNCT', 'PROPN', 'AUX', 'PART', 'ADV', 'VERB', 'ADV', 'PRON', 'AUX', 'AUX', 'ADP', 'PRON', 'CCONJ', 'PROPN', 'SYM', 'PRON', 'VERB', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']
@user787	3	3	PROPN	O	rt @user2105 : @user787 this park is the cutest thing ever omg url104	['X', 'X', 'PUNCT', 'PROPN', 'DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADV', 'INTJ', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2327	8	8	PROPN	O	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user404	12	12	PROPN	O	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2349	13	13	PROPN	O	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2219	14	14	PROPN	O	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2498	16	16	PROPN	O	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1152	3	3	PROPN	O	rt @user2405 « @user1152 @user401 cuffin in the avi , gim me $ 20 »	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'SYM', 'NUM', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user401	4	4	PROPN	O	rt @user2405 « @user1152 @user401 cuffin in the avi , gim me $ 20 »	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'SYM', 'NUM', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1426	19	19	PROPN	O	rt @user2514 : i got to say ' peace up , a - town down ' in atlanta then @user1426 came out and sang ' yeah ! ' with me . i 'm thinking ...	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PUNCT', 'VERB', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'PUNCT', 'ADP', 'PROPN', 'ADV', 'PROPN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'PUNCT', 'INTJ', 'PUNCT', 'PUNCT', 'ADP', 'PRON', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2317	15	15	PROPN	O	rt @user2563 : there is no new media : it ’s all new consumption by @user2317 url29 #newspaper #media	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'X', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1295	9	9	PROPN	O	rain rain go away <-- our song is on @user1295 i kid you not 107.5	['NOUN', 'NOUN', 'VERB', 'ADV', 'SYM', 'PRON', 'NOUN', 'AUX', 'ADP', 'PROPN', 'PRON', 'VERB', 'PRON', 'PART', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
id	7	7	['PROPN']	['O']	ruling strikes down part of arizona voter id law - yahoo! news url70	['NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']
live	1	1	['PROPN']	['O']	showoffradio live !!!	['PROPN', 'PROPN', 'PUNCT']	['B-MISC', 'O', 'O']
@user776	23	23	PROPN	O	sad ! you called me a liar when i was searous . you know you were my bottom bish ! rt @user984 : @user776 ahahha liar ! how are u ?	['ADJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'DET', 'NOUN', 'ADV', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X', 'PUNCT', 'PROPN', 'INTJ', 'NOUN', 'PUNCT', 'ADV', 'AUX', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2102	6	6	PROPN	O	someone is n't replying back ! @user2102	['PRON', 'AUX', 'PART', 'VERB', 'ADV', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1143	7	7	PROPN	O	stupid kilkenny did n't get to meet @user1143 :/	['ADJ', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PROPN', 'SYM']	['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user244	2	2	PROPN	O	tagged : @user244 @user2193 - url117	['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O']
@user2193	3	3	PROPN	O	tagged : @user244 @user2193 - url117	['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O']
ex	5	5	['PROPN']	['O']	the modern vacation : with ex ’s and new partners url150	['DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PART', 'CCONJ', 'ADJ', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2350	11	11	PROPN	O	the onion weighs in on the wisconsin senate race url99 via @user2350	['DET', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'X', 'ADP', 'PROPN']	['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'O', 'O', 'O', 'O']
boots	11	11	['PROPN']	['O']	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'X']	['B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O']
boots	24	24	['PROPN']	['O']	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'X']	['B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O']
wednesday	0	0	['PROPN']	['O']	wednesday 27th october 2010 . 》 have a nice day :)	['PROPN', 'NOUN', 'PROPN', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
october	2	2	['PROPN']	['O']	wednesday 27th october 2010 . 》 have a nice day :)	['PROPN', 'NOUN', 'PROPN', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#jeopardy	2	2	['PROPN']	['O']	weird , #jeopardy is alluding to the charlie the unicorn video in their clue titles ! shun the non-believer !	['ADJ', 'PUNCT', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'DET', 'PROPN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
pimpin	1	1	['PROPN']	['O']	whaddup pimpin ken . ha !	['INTJ', 'PROPN', 'PROPN', 'PUNCT', 'INTJ', 'PUNCT']	['O', 'O', 'B-PER', 'O', 'O', 'O']
@user135	4	4	PROPN	O	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	['ADV', 'AUX', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2519	6	6	PROPN	O	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	['ADV', 'AUX', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#snowto	3	3	['PROPN']	['O']	where 's this #snowto at ? let 's see what you 've got #toronto	['ADV', 'AUX', 'DET', 'PROPN', 'ADP', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'VERB', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
nnw	3	3	['PROPN']	['O']	wind 2.2 mph nnw . barometer 1019.0 mb , rising . temperature 15.5 °c . rain today 0.0 mm . humidity 59 %	['NOUN', 'NUM', 'NOUN', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NUM', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user1575	6	6	PROPN	O	yeeeeeees lakers !!! rt @user735 : @user1575 the laker girls danced to fye at halftime !!	['INTJ', 'PROPN', 'PUNCT', 'X', 'X', 'PUNCT', 'PROPN', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADP', 'NOUN', 'PUNCT']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
xmas	8	8	['PROPN']	['O']	[ post ] spammy ’s 12 days of xmas : day 2 – burning the tool log url129	['PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PART', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'VERB', 'DET', 'NOUN', 'NOUN', 'X']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
@user2138	10	10	PROPN	O	check out kylie minogue north american tour 2011 url101 via @user2138	['VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NUM', 'X', 'ADP', 'PROPN']	['O', 'O', 'B-PER', 'I-PER', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O']
