Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	Alec NER Label	Alec Additional Notes
@user244	2	2	['PROPN']	['X']	['X']	['O']	[]	tagged : @user244 @user2193 - url117	tagged : <[@user244]> @user2193 - url117	['B-PER']	[B-PER]	
@user2193	3	3	['PROPN']	['X']	['X']	['O']	[]	tagged : @user244 @user2193 - url117	tagged : @user244 <[@user2193]> - url117	['B-PER']	[B-PER]	
ex	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	the modern vacation : with ex ’s and new partners url150	the modern vacation : with <[ex]> ’s and new partners url150	['B-MISC']	[B-MISC]	
@user2350	11	11	['PROPN']	['X']	['X']	['O']	[]	the onion weighs in on the wisconsin senate race url99 via @user2350	the onion weighs in on the wisconsin senate race url99 via <[@user2350]>	['B-PER']	[B-PER]	
boots	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	ty beanie babies - set of 2 beanies ( dora & <[boots]> ) : ty beanie babies set of 2- dora the explorer and boots url144	['O']	[B-MISC]	
boots	24	24	['PROPN']	['NOUN']	['NOUN']	['O']	[]	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and <[boots]> url144	['O']	[B-MISC]	
wednesday	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	wednesday 27th october 2010 . 》 have a nice day :)	<[wednesday]> 27th october 2010 . 》 have a nice day :)	['B-MISC']	[B-MISC]	
october	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	wednesday 27th october 2010 . 》 have a nice day :)	wednesday 27th <[october]> 2010 . 》 have a nice day :)	['B-MISC']	[B-MISC]	
#jeopardy	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	['ORG']	weird , #jeopardy is alluding to the charlie the unicorn video in their clue titles ! shun the non-believer !	weird , <[#jeopardy]> is alluding to the charlie the unicorn video in their clue titles ! shun the non-believer !	['B-ORG']	[B-ORG]	
pimpin	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	whaddup pimpin ken . ha !	whaddup <[pimpin]> ken . ha !	['B-MISC']	[B-MISC]	
@user135	4	4	['PROPN']	['NOUN']	['NOUN']	['O']	[]	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	where 's the video <[@user135]> & @user2519 took of me ?? exactly ! lmao	['B-PER']	[B-PER]	
@user2519	6	6	['PROPN']	['NOUN']	['NOUN']	['O']	[]	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	where 's the video @user135 & <[@user2519]> took of me ?? exactly ! lmao	['B-PER']	[B-PER]	
#snowto	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	where 's this #snowto at ? let 's see what you 've got #toronto	where 's this <[#snowto]> at ? let 's see what you 've got #toronto	['B-MISC']	[B-MISC]	
nnw	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	wind 2.2 mph nnw . barometer 1019.0 mb , rising . temperature 15.5 °c . rain today 0.0 mm . humidity 59 %	wind 2.2 mph <[nnw]> . barometer 1019.0 mb , rising . temperature 15.5 °c . rain today 0.0 mm . humidity 59 %	['O']	[B-MISC]	
@user1575	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	yeeeeeees lakers !!! rt @user735 : @user1575 the laker girls danced to fye at halftime !!	yeeeeeees lakers !!! rt @user735 : <[@user1575]> the laker girls danced to fye at halftime !!	['B-PER']	[B-PER]	
xmas	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	[ post ] spammy ’s 12 days of xmas : day 2 – burning the tool log url129	[ post ] spammy ’s 12 days of <[xmas]> : day 2 – burning the tool log url129	['B-MISC']	[B-MISC]	
@user2138	10	10	['PROPN']	['X']	['X']	['O']	[]	check out kylie minogue north american tour 2011 url101 via @user2138	check out kylie minogue north american tour 2011 url101 via <[@user2138]>	['B-PER']	[B-PER]	
@user1707	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	hello @user1707 , i miss you , i love you ! ♥ #4	hello <[@user1707]> , i miss you , i love you ! ♥ #4	['B-PER']	[B-PER]	
@user2615	8	8	['PROPN']	['X']	['X']	['O']	[]	url43 making it easy to put up a @user2615 , @user2070 in the cloud #aws	url43 making it easy to put up a <[@user2615]> , @user2070 in the cloud #aws	['B-PER']	[B-PER]	
@user2070	10	10	['PROPN']	['X']	['X']	['O']	[]	url43 making it easy to put up a @user2615 , @user2070 in the cloud #aws	url43 making it easy to put up a @user2615 , <[@user2070]> in the cloud #aws	['B-PER']	[B-PER]	
@user2082	1	1	['PROPN']	['X']	['X']	['O']	[]	url207 @user2082 look what i made ?	url207 <[@user2082]> look what i made ?	['B-PER']	[B-PER]	
@user1881	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	i heart @user1881 's true music that inspires me to intake my beauty , roots , and willingness to take on anything .	i heart <[@user1881]> 's true music that inspires me to intake my beauty , roots , and willingness to take on anything .	['B-PER']	[B-PER]	
@user375	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	if @user375 do nt make some hoodies soon ... imma beat em !	if <[@user375]> do nt make some hoodies soon ... imma beat em !	['B-PER']	[B-PER]	
#miamiheat	6	6	['PROPN']	['X']	['X']	['O']	[]	it s the sixers rt @user639 #miamiheat gettin it 2gether now ... #ilike	it s the sixers rt @user639 <[#miamiheat]> gettin it 2gether now ... #ilike	['O']	[B-MISC]	
@user2649	1	1	['PROPN']	['X']	['X']	['O']	[]	nowfollowing @user2649 lem me give him a quick s\o !!! ladies follow him he 's #teamfollowback hey chris !!!	nowfollowing <[@user2649]> lem me give him a quick s\o !!! ladies follow him he 's #teamfollowback hey chris !!!	['B-PER']	[B-PER]	
wessss	0	0	['PROPN']	['X']	['X']	['O']	[]	wessss keep metal hjahah \m/ rt @user47 : metal	<[wessss]> keep metal hjahah \m/ rt @user47 : metal	['O']	[O]	
@user741	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	« @user741 #kayoq & a ladies what if u tell a guy " i love you " and he says " oh ok " ....... then what ? » then he do n't love you lol	« <[@user741]> #kayoq & a ladies what if u tell a guy " i love you " and he says " oh ok " ....... then what ? » then he do n't love you lol	['B-PER']	[B-PER]	
#kayoq	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	« @user741 #kayoq & a ladies what if u tell a guy " i love you " and he says " oh ok " ....... then what ? » then he do n't love you lol	« @user741 <[#kayoq]> & a ladies what if u tell a guy " i love you " and he says " oh ok " ....... then what ? » then he do n't love you lol	['B-MISC']	[B-MISC]	
@user601	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	“ <[@user601]> blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['B-PER']	[B-PER]	
may	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	“ @user601 blueroom <[may]> 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['B-MISC']	[B-MISC]	
fems	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	“ @user601 blueroom may 19th <[fems]> free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['B-MISC']	[B-MISC]	
@user1305	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	“ @user1305 : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via @user2342 ”	“ <[@user1305]> : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via @user2342 ”	['B-PER']	[B-PER]	
@user2342	17	17	['PROPN']	['X']	['X']	['O']	[]	“ @user1305 : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via @user2342 ”	“ @user1305 : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via <[@user2342]> ”	['B-PER']	[B-PER]	
@user698	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2212 : @user698 i 'll literally be there at 7:07 . :d	rt @user2212 : <[@user698]> i 'll literally be there at 7:07 . :d	['B-PER']	[B-PER]	
dawn	9	9	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1504 : it is always darkest before the dawn ! we are passing through the darkest times in pak history , fajr can not be far .. ht …	rt @user1504 : it is always darkest before the <[dawn]> ! we are passing through the darkest times in pak history , fajr can not be far .. ht …	['O']	[B-MISC]	
g310	0	0	['PROPN']	['X']	['X']	['O']	[]	g310 . not bad !! ( pic via fb ) url1021	<[g310]> . not bad !! ( pic via fb ) url1021	['O']	[O]	
fb	8	8	['PROPN']	['NOUN']	['NOUN']	['O']	[]	g310 . not bad !! ( pic via fb ) url1021	g310 . not bad !! ( pic via <[fb]> ) url1021	['O']	[B-ORG]	
@user2343	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2343 she should be killed in the same way .	<[@user2343]> she should be killed in the same way .	['B-PER']	[B-PER]	
@user1170	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1170 investigate for you . i hope this helps . 3/3 ^ gareth url735	<[@user1170]> investigate for you . i hope this helps . 3/3 ^ gareth url735	['B-PER']	[B-PER]	
svt	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1855 : svt when people keep voting for sweden url1528	rt @user1855 : <[svt]> when people keep voting for sweden url1528	['B-MISC']	[B-MISC]	
@user2613	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2613 a followback , please ? 🐙	<[@user2613]> a followback , please ? 🐙	['B-PER']	[B-PER]	
grill	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	free char - broil grill ( hilliard ) url1473	free char - broil <[grill]> ( hilliard ) url1473	['B-MISC']	[B-MISC]	
@user2481	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2481 maybe 😂	<[@user2481]> maybe 😂	['B-PER']	[B-PER]	
@user371	7	7	['PROPN']	['X']	['X']	['O']	[]	rt @user313 : #newmusic #rapvideos bounce by @user371 ft @user241 #mtvblog ... url388	rt @user313 : #newmusic #rapvideos bounce by <[@user371]> ft @user241 #mtvblog ... url388	['B-PER']	[B-PER]	
@user241	9	9	['PROPN']	['X']	['X']	['O']	[]	rt @user313 : #newmusic #rapvideos bounce by @user371 ft @user241 #mtvblog ... url388	rt @user313 : #newmusic #rapvideos bounce by @user371 ft <[@user241]> #mtvblog ... url388	['B-PER']	[B-PER]	
@user963	1	1	['PROPN']	['X']	['X']	['O']	[]	the @user963 draft is thursday makes me want to play @user388 anyone want to get down ?? #youdontwantitwithme !	the <[@user963]> draft is thursday makes me want to play @user388 anyone want to get down ?? #youdontwantitwithme !	['B-PER']	[B-PER]	
thursday	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	the @user963 draft is thursday makes me want to play @user388 anyone want to get down ?? #youdontwantitwithme !	the @user963 draft is <[thursday]> makes me want to play @user388 anyone want to get down ?? #youdontwantitwithme !	['B-MISC']	[B-MISC]	
@user388	10	10	['PROPN']	['PROPN']	['PROPN']	['O']	[]	the @user963 draft is thursday makes me want to play @user388 anyone want to get down ?? #youdontwantitwithme !	the @user963 draft is thursday makes me want to play <[@user388]> anyone want to get down ?? #youdontwantitwithme !	['B-PER']	[B-PER]	
#teenchoice	1	1	['PROPN']	['NOUN']	['NOUN']	['O']	[]	my #teenchoice for #choicemusicgroup is @user21 ! 31.05.2016	my <[#teenchoice]> for #choicemusicgroup is @user21 ! 31.05.2016	['O']	[B-MISC]	
#choicemusicgroup	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	my #teenchoice for #choicemusicgroup is @user21 ! 31.05.2016	my #teenchoice for <[#choicemusicgroup]> is @user21 ! 31.05.2016	['O']	[B-ORG]	
@user21	5	5	['PROPN']	['X']	['X']	['O']	[]	my #teenchoice for #choicemusicgroup is @user21 ! 31.05.2016	my #teenchoice for #choicemusicgroup is <[@user21]> ! 31.05.2016	['B-PER']	[B-PER]	
@user2196	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2196 well next time i need a spoon , i will define the term " illegal "	<[@user2196]> well next time i need a spoon , i will define the term " illegal "	['B-PER']	[B-PER]	
@user693	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user693 alright bro	<[@user693]> alright bro	['B-PER']	[B-PER]	
@user1934	3	3	['PROPN']	['X']	['X']	['O']	[]	retweeted globalpublishing ( @user1934 ) : atmosphere permits light and heat to reach earth at levels ... url534	retweeted globalpublishing ( <[@user1934]> ) : atmosphere permits light and heat to reach earth at levels ... url534	['B-PER']	[B-PER]	
@user1860	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1860 giving us insights on global governance at @user1254 " we want more than we need " url626	<[@user1860]> giving us insights on global governance at @user1254 " we want more than we need " url626	['B-PER']	[B-PER]	
@user1254	8	8	['PROPN']	['X']	['X']	['O']	[]	@user1860 giving us insights on global governance at @user1254 " we want more than we need " url626	@user1860 giving us insights on global governance at <[@user1254]> " we want more than we need " url626	['B-PER']	[B-PER]	
#24audiolaunch	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['FAC']	rt @user2020 : to all suriya fans coming to #24audiolaunch on monday - no photos or videos allowed inside the venue .	rt @user2020 : to all suriya fans coming to <[#24audiolaunch]> on monday - no photos or videos allowed inside the venue .	['B-LOC']	[B-LOC]	
monday	11	11	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2020 : to all suriya fans coming to #24audiolaunch on monday - no photos or videos allowed inside the venue .	rt @user2020 : to all suriya fans coming to #24audiolaunch on <[monday]> - no photos or videos allowed inside the venue .	['B-MISC']	[B-MISC]	
friday	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	friday night making our sound system smile -> url1484 url1246	<[friday]> night making our sound system smile -> url1484 url1246	['B-MISC']	[B-MISC]	
@user2659	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2659 you are just a little boy from bradford and now you are smashing it . so fucking proud	<[@user2659]> you are just a little boy from bradford and now you are smashing it . so fucking proud	['B-PER']	[B-PER]	
mge	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	solo queue ( ~ mge ) is close to being unplayable . url640 @user476 #csgo	solo queue ( ~ <[mge]> ) is close to being unplayable . url640 @user476 #csgo	['B-MISC']	[B-MISC]	
@user476	13	13	['PROPN']	['X']	['X']	['O']	[]	solo queue ( ~ mge ) is close to being unplayable . url640 @user476 #csgo	solo queue ( ~ mge ) is close to being unplayable . url640 <[@user476]> #csgo	['B-PER']	[B-PER]	
#soundcloud	22	22	['PROPN']	['PROPN']	['PROPN']	['O']	[]	listen to 15 - it s like that featuring kast ki bohiti ( produced by lilzhp ) by king problem #np on #soundcloud url1630	listen to 15 - it s like that featuring kast ki bohiti ( produced by lilzhp ) by king problem #np on <[#soundcloud]> url1630	['B-MISC']	[B-ORG]	
#periscope	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	live on #periscope : thursday 's fundraising tip : stay in touch with supporters ! #fundraiser #schools #church #succes … url1151	live on <[#periscope]> : thursday 's fundraising tip : stay in touch with supporters ! #fundraiser #schools #church #succes … url1151	['B-MISC']	[B-MISC]	
thursday	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	['DATE']	live on #periscope : thursday 's fundraising tip : stay in touch with supporters ! #fundraiser #schools #church #succes … url1151	live on #periscope : <[thursday]> 's fundraising tip : stay in touch with supporters ! #fundraiser #schools #church #succes … url1151	['B-MISC']	[B-MISC]	
motocross	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	moto gp 46 racing polo t-shirt sport men's motorcycle bike yamaha motocross url739 url527	moto gp 46 racing polo t-shirt sport men's motorcycle bike yamaha <[motocross]> url739 url527	['O']	[B-MISC]	
ft	13	13	['PROPN']	['NOUN']	['NOUN']	['O']	[]	when ya friend fake tired so she do n't have to answer your ft 🙃 @user49	when ya friend fake tired so she do n't have to answer your <[ft]> 🙃 @user49	['O']	[O]	
@user49	15	15	['PROPN']	['INTJ']	['INTJ']	['O']	[]	when ya friend fake tired so she do n't have to answer your ft 🙃 @user49	when ya friend fake tired so she do n't have to answer your ft 🙃 <[@user49]>	['B-PER']	[B-PER]	
#mpoints	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	i 'm earning #mpoints with #askdaball ! url1271 #app	i 'm earning <[#mpoints]> with #askdaball ! url1271 #app	['B-MISC']	[O]	
#askdaball	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	i 'm earning #mpoints with #askdaball ! url1271 #app	i 'm earning #mpoints with <[#askdaball]> ! url1271 #app	['B-MISC']	[O]	
directioners	2	2	['PROPN']	['NOUN']	['NOUN']	['O']	[]	power of directioners go directioners go directioners will rise #bestfanarmy #directioners #iheartawards walking in the wind	power of <[directioners]> go directioners go directioners will rise #bestfanarmy #directioners #iheartawards walking in the wind	['O']	[O]	
directioners	4	4	['PROPN']	['NOUN']	['NOUN']	['O']	[]	power of directioners go directioners go directioners will rise #bestfanarmy #directioners #iheartawards walking in the wind	power of directioners go <[directioners]> go directioners will rise #bestfanarmy #directioners #iheartawards walking in the wind	['O']	[O]	
directioners	6	6	['PROPN']	['NOUN']	['NOUN']	['O']	[]	power of directioners go directioners go directioners will rise #bestfanarmy #directioners #iheartawards walking in the wind	power of directioners go directioners go <[directioners]> will rise #bestfanarmy #directioners #iheartawards walking in the wind	['O']	[O]	
roxas	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	roxas rising url1024	<[roxas]> rising url1024	['B-MISC']	[B-MISC]	
