Orig Index	Word	Start Word Index	End Word Index	POS Label	Spacy POS Label	Final POS Label	NER Label	Spacy NER Label	Tweet	Candidate Label	PROPOSED NER Label	LW NER Label	Alec NER Label	LW Additional Notes
759	#swish	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2495 : #swish will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	rt @user2495 : <[#swish]> will be signing at sunday 's game 12 - 12:20 pm ( tix required ) . gates - 12 pm , 1st pitch - 1:05 pm #gorailriders url222 …	B-MISC	B-PER	B-PER	
761	#twitter	12	12	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user809 : here are 5 ways for you to start using #twitter to market your #business : url1320 url1262	rt @user809 : here are 5 ways for you to start using <[#twitter]> to market your #business : url1320 url1262	O	B-ORG	B-ORG	
762	@user1041	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1041 happy birthday !	<[@user1041]> happy birthday !	B-PER	B-PER	B-PER	
763	#bb18	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user165 : delay update : #bb18 will air at 8:40 / 7:40 c !	rt @user165 : delay update : <[#bb18]> will air at 8:40 / 7:40 c !	B-MISC	B-MISC	B-MISC	
765	@user2633	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2633 lmao lufas actually speed up the process	<[@user2633]> lmao lufas actually speed up the process	B-PER	B-PER	B-PER	
766	lufas	2	2	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2633 lmao lufas actually speed up the process	@user2633 lmao <[lufas]> actually speed up the process	B-MISC	B-PER	B-PER	
767	boondocks	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	i miss the boondocks .	i miss the <[boondocks]> .	O	B-MISC	B-MISC	TV show
768	@user158	0	0	['PROPN']	['X']	['X']	['O']	[]	@user158 yup ! we coming through there in a few . i	<[@user158]> yup ! we coming through there in a few . i	B-PER	B-PER	B-PER	
769	jr	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	super proud of my jr musical theatre " seuss " who won gold and outstanding last night !!! they … url1293	super proud of my <[jr]> musical theatre " seuss " who won gold and outstanding last night !!! they … url1293	B-MISC	O	O	
770	@user1382	4	4	['PROPN']	['X']	['X']	['O']	[]	you streaming soon ? @user1382	you streaming soon ? <[@user1382]>	B-PER	B-PER	B-PER	
771	@user1490	3	3	['PROPN']	['X']	['X']	['O']	[]	i liked a @user1490 video from @user1739 url1400 molten aluminum vs bullets	i liked a <[@user1490]> video from @user1739 url1400 molten aluminum vs bullets	B-PER	B-PER	B-PER	
773	@user2094	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2094 hahahaha that 's really funny 😂😂	<[@user2094]> hahahaha that 's really funny 😂😂	B-PER	B-PER	B-PER	
774	@user1259	22	22	['PROPN']	['X']	['X']	['O']	[]	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday @user1259 ! url598 …	rt @user1308 : #msr can you think of better way to spend your birthday than riding 291 km ? 😆 happy birthday <[@user1259]> ! url598 …	B-PER	B-PER	B-PER	
776	@user970	0	0	['PROPN']	['X']	['X']	['O']	[]	@user970 money in the bank , pimping ai n't easy ... url375	<[@user970]> money in the bank , pimping ai n't easy ... url375	B-PER	B-PER	B-PER	
777	@user2467	4	4	['PROPN']	['X']	['X']	['O']	[]	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	rt @user1467 : . <[@user2467]> @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	B-PER	B-PER	B-PER	
778	@user2401	5	5	['PROPN']	['X']	['X']	['O']	[]	rt @user1467 : . @user2467 @user2401 i will not argue no matter what . but you keep changing your position , so i have to keep makin …	rt @user1467 : . @user2467 <[@user2401]> i will not argue no matter what . but you keep changing your position , so i have to keep makin …	B-PER	B-PER	B-PER	
779	@user1498	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1498 thanks friend 😊 have dm'd u back	<[@user1498]> thanks friend 😊 have dm'd u back	B-PER	B-PER	B-PER	
780	@user656	0	0	['PROPN']	['X']	['X']	['O']	[]	@user656 is the sky blue ? 😎	<[@user656]> is the sky blue ? 😎	B-PER	B-PER	B-PER	
781	@user309	0	0	['PROPN']	['X']	['X']	['O']	[]	@user309 wait , it is ? i got one in the mail yesterday .	<[@user309]> wait , it is ? i got one in the mail yesterday .	B-PER	B-PER	B-PER	
782	@user1541	1	1	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user1541 : ' 16 url468  not showing beer 🍺😉	<[@user1541]> : ' 16 url468  not showing beer 🍺😉	B-PER	B-PER	B-PER	
783	@user2413	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2413 oh mannn i shoulda gone :(	<[@user2413]> oh mannn i shoulda gone :(	B-PER	B-PER	B-PER	
784	@user214	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user214 better safe than sorry . 😂	<[@user214]> better safe than sorry . 😂	B-PER	B-PER	B-PER	
785	@user697	2	2	['PROPN']	['X']	['X']	['O']	[]	newly wedding @user697 🍊🐰😇🐝	newly wedding <[@user697]> 🍊🐰😇🐝	B-PER	B-PER	B-PER	
786	@user1832	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1832 damn u right 😘😘	<[@user1832]> damn u right 😘😘	B-PER	B-PER	B-PER	
787	@user1221	7	7	['PROPN']	['X']	['X']	['O']	[]	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	rt @user1221 : huntsman fade giveaway follow <[@user1221]> & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	B-PER	B-PER	B-PER	one of them could be org/brand (csgo)
788	@user219	9	9	['PROPN']	['X']	['X']	['O']	[]	rt @user1221 : huntsman fade giveaway follow @user1221 & @user219 to enter the giveaway . retweet + like ends in 72 hours . url224 …	rt @user1221 : huntsman fade giveaway follow @user1221 & <[@user219]> to enter the giveaway . retweet + like ends in 72 hours . url224 …	B-PER	B-PER	B-PER	one of them could be org/brand (csgo)
791	@user110	0	0	['PROPN']	['X']	['X']	['O']	[]	@user110 " really ? well , thank you .. " * he replied , nuzzling his head . * " same to you . '	<[@user110]> " really ? well , thank you .. " * he replied , nuzzling his head . * " same to you . '	B-PER	B-PER	B-PER	
792	@user2173	19	19	['PROPN']	['X']	['X']	['O']	[]	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! @user2173 pag naka -1m rt to liza , sumali ka ha ! 😂😂😂	rt @user2250 : liza soberano , we need you ! pls join and be our next miss universe ! <[@user2173]> pag naka -1m rt to liza , sumali ka ha ! 😂😂😂	B-PER	B-PER	B-PER	
794	icemoon	4	4	['PROPN']	['PROPN']	['PROPN']	['O']	[]	321 [ ir ] icemoon [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	321 [ ir ] <[icemoon]> [ abstract ] url435 ° @user1827 ° #dubstep #trapmusic #dnb #edm #dance #icestep … url1174	B-MISC	B-MISC	B-MISC	
798	#choicefandom	11	11	['PROPN']	['PROPN']	['PROPN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for <[#choicefandom]> is #elf 289	B-MISC	B-MISC	B-MISC	
799	#elf	13	13	['PROPN']	['PROPN']	['PROPN']	['O']	[]	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is #elf 289	my teen choice for #choicemusicgroupmale is #superjunior my #teenchoice nominee for #choicefandom is <[#elf]> 289	B-MISC	B-MISC	B-MISC	
800	@user2584	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user2584 since last night i have been pokeballess 💔 but i have like 50 now lmao	<[@user2584]> since last night i have been pokeballess 💔 but i have like 50 now lmao	B-PER	B-PER	B-PER	
801	@user1128	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1128 yep , sounds like typical rated games .	<[@user1128]> yep , sounds like typical rated games .	B-PER	B-PER	B-PER	
805	#berniesanders	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2566 : the dnc is now collection #berniesanders signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	rt @user2566 : the dnc is now collection <[#berniesanders]> signs inside #demsinphilly trying to silence protesters #dncleak #dncinphl url218 …	B-MISC	B-PER	B-PER	
807	@user1376	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1376 sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	<[@user1376]> sorry to hear you are a bit warm - which train are you on ? can you provide the 5 digit carriage no. above gangway doors ? ge	B-PER	B-PER	B-PER	
808	@user1056	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1056 i will still post on the same soundcloud ill just put " trillphill - song name here "	<[@user1056]> i will still post on the same soundcloud ill just put " trillphill - song name here "	B-PER	B-PER	B-PER	
809	@user568	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user568 wats up wit that card you trying set up for ur league ... is it going happen ?	<[@user568]> wats up wit that card you trying set up for ur league ... is it going happen ?	B-PER	B-PER	B-PER	
810	#paphos	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in <[#paphos]> , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	B-MISC	B-LOC	B-LOC	
811	#cyprus	7	7	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , <[#cyprus]> do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	B-MISC	B-LOC	B-LOC	
812	@user1629	17	17	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! <[@user1629]> @user1397 @user2178 htt …	B-PER	B-PER	B-PER	
813	@user1397	18	18	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 <[@user1397]> @user2178 htt …	B-PER	B-PER	B-PER	
814	@user2178	19	19	['PROPN']	['X']	['X']	['O']	[]	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 @user2178 htt …	rt @user302 : when in #paphos , #cyprus do n't forget to explore its amazing #history ! @user1629 @user1397 <[@user2178]> htt …	B-PER	B-PER	B-PER	
816	@user1603	2	2	['PROPN']	['X']	['X']	['O']	[]	listening now @user1603 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	listening now <[@user1603]> 437 @user477 yesterday episode !! gooooo !!! #trancefamily #fsoe437	B-PER	B-PER	B-PER	based on context, person first show later
818	@user1747	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	<[@user1747]> @user157 @user2383 @user1580 advantage : chookie	B-PER	B-PER	B-PER	
819	@user157	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 <[@user157]> @user2383 @user1580 advantage : chookie	B-PER	B-PER	B-PER	
820	@user2383	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 @user157 <[@user2383]> @user1580 advantage : chookie	B-PER	B-PER	B-PER	
821	@user1580	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1747 @user157 @user2383 @user1580 advantage : chookie	@user1747 @user157 @user2383 <[@user1580]> advantage : chookie	B-PER	B-PER	B-PER	
822	c++	4	4	['PROPN']	['NOUN']	['NOUN']	['O']	[]	i 'm hiring - c++ developer in atlanta , ga url1626 #job	i 'm hiring - <[c++]> developer in atlanta , ga url1626 #job	O	B-MISC	B-MISC	
823	@user658	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user658 your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	<[@user658]> your lucky . my kid & i are going down to sufers ( gold coast ) on 19 aug , making our own long wkend . 😀	B-PER	B-PER	B-PER	
825	@user387	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user387 anyway you can spare me a code ! been playing since the 90 's	<[@user387]> anyway you can spare me a code ! been playing since the 90 's	B-PER	B-PER	B-PER	
826	@user72	15	15	['PROPN']	['X']	['X']	['O']	[]	screen time advice for a new generation of ' digital ' parents by livingstone_s & @user72 url771 via @user768	screen time advice for a new generation of ' digital ' parents by livingstone_s & <[@user72]> url771 via @user768	B-PER	B-PER	B-PER	
828	@user2517	5	5	['PROPN']	['PROPN']	['PROPN']	['O']	[]	thanks aaron . a pity @user2517 could n’t tell me that . #shoddy url1444	thanks aaron . a pity <[@user2517]> could n’t tell me that . #shoddy url1444	B-PER	B-PER	B-PER	
829	@user2306	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2306 heree	<[@user2306]> heree	B-PER	B-PER	B-PER	
830	nation	22	22	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback nation 👌 #wps 🐗 url217 …	rt @user271 : here 's a talented lb the hogs offered today . he definitely looks like a good fit for razorback <[nation]> 👌 #wps 🐗 url217 …	B-MISC	B-MISC	B-MISC	community
831	@user346	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user346 glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	<[@user346]> glad you like them ill have them in all different colors soon still ca n't figure out the anemone issue hope to find a ans soon	B-PER	B-PER	B-PER	
832	@user1386	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1386 i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	<[@user1386]> i do n't think so . kane is very good but sturridge is better . he was amazing this year considering he was injured for half of it	B-PER	B-PER	B-PER	
833	@user2653	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2653 @user2605 @user1490 is it official ?	<[@user2653]> @user2605 @user1490 is it official ?	B-PER	B-PER	B-PER	
834	@user2605	1	1	['PROPN']	['X']	['X']	['O']	[]	@user2653 @user2605 @user1490 is it official ?	@user2653 <[@user2605]> @user1490 is it official ?	B-PER	B-PER	B-PER	
835	@user1490	2	2	['PROPN']	['X']	['X']	['O']	[]	@user2653 @user2605 @user1490 is it official ?	@user2653 @user2605 <[@user1490]> is it official ?	B-PER	B-PER	B-PER	
836	@user1219	8	8	['PROPN']	['X']	['X']	['O']	[]	listening to r. anthony - all is well @user1219	listening to r. anthony - all is well <[@user1219]>	B-PER	B-PER	B-PER	
837	@user1587	11	11	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user1937 : i think this is one of my fave @user1587 post . hindi maitago yung kilig eh . #aldub9thmonthsary url815	rt @user1937 : i think this is one of my fave <[@user1587]> post . hindi maitago yung kilig eh . #aldub9thmonthsary url815	B-PER	B-PER	B-PER	
839	grazia	11	11	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2621 : 160218 kris wu yi fan for issue 241 grazia 7th year anniversary legs ... >->o url1285	rt @user2621 : 160218 kris wu yi fan for issue 241 <[grazia]> 7th year anniversary legs ... >->o url1285	B-MISC	B-MISC	B-MISC	
840	@user27	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	<[@user27]> @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	B-PER	B-PER	B-PER	
841	@user675	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user27 @user675 yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	@user27 <[@user675]> yeah i think so but you know how certain shit go yaaah i ai n't with all that other shit	B-PER	B-PER	B-PER	
843	mv	8	8	['PROPN']	['NOUN']	['NOUN']	['O']	[]	rt @user2281 : do nt act like this mv did nt make you cry !! bitch this song too ft island make me feel so deep !! revive this !! url224 …	rt @user2281 : do nt act like this <[mv]> did nt make you cry !! bitch this song too ft island make me feel so deep !! revive this !! url224 …	O	O	O	
844	@user1277	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1363 : @user1277 no we really are n't ahaha also i only take your nourishment ahaha it 's the healthiest bc it 's all natural ah …	rt @user1363 : <[@user1277]> no we really are n't ahaha also i only take your nourishment ahaha it 's the healthiest bc it 's all natural ah …	B-PER	B-PER	B-PER	
848	@user32	0	0	['PROPN']	['X']	['X']	['O']	[]	@user32 @user2529 doneeee	<[@user32]> @user2529 doneeee	B-PER	B-PER	B-PER	
849	@user2529	1	1	['PROPN']	['X']	['X']	['O']	[]	@user32 @user2529 doneeee	@user32 <[@user2529]> doneeee	B-PER	B-PER	B-PER	
850	@user1028	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1028 hey boss , sorry i 'm late ... my theory is that all thoughts and all prayers of all languages go to satan in the mail room	<[@user1028]> hey boss , sorry i 'm late ... my theory is that all thoughts and all prayers of all languages go to satan in the mail room	B-PER	B-PER	B-PER	
851	trans	4	4	['PROPN']	['ADJ']	['ADJ']	['O']	[]	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …	rt @user2152 : ( <[trans]> ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …	O	O	O	
852	@user2153	21	21	['PROPN']	['X']	['X']	['O']	[]	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | @user2153 url0 …	rt @user2152 : ( trans ) 160627 congratulations yixing for winning best supporting actor ( china britain film festival ) | <[@user2153]> url0 …	B-PER	B-PER	B-PER	
853	@user1024	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	<[@user1024]> @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	B-PER	B-PER	B-PER	
854	@user1467	1	1	['PROPN']	['X']	['X']	['O']	[]	@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	@user1024 <[@user1467]> @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	B-PER	B-PER	B-PER	
855	@user1151	2	2	['PROPN']	['X']	['X']	['O']	[]	@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	@user1024 @user1467 <[@user1151]> @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	B-PER	B-PER	B-PER	
856	@user2658	3	3	['PROPN']	['X']	['X']	['O']	[]	@user1024 @user1467 @user1151 @user2658 wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	@user1024 @user1467 @user1151 <[@user2658]> wrong >> article ii , section 2 , clause 2 : " and he shall nominate " shall not may .	B-PER	B-PER	B-PER	
858	@user92	9	9	['PROPN']	['X']	['X']	['O']	[]	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is @user92 url1173	rt @user2172 : my #teenchoice vote for #choiceanteencipatedmovieactress is <[@user92]> url1173	B-PER	B-PER	B-PER	
863	@user184	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user743 : @user184 thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	rt @user743 : <[@user184]> thanks for front page news saturday in @user1390 & coverage in @user1357 too . all our kids ! #autism …	B-PER	B-PER	B-PER	
868	@user869	0	0	['PROPN']	['X']	['X']	['O']	[]	@user869 " it 's okay ... " he sighed and hugged back . " friendly hug . "	<[@user869]> " it 's okay ... " he sighed and hugged back . " friendly hug . "	B-PER	B-PER	B-PER	
869	#mikeanddave	8	8	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2239 : watch the new trailer for #mikeanddave need wedding dates now ! in theaters july 8 . url499	rt @user2239 : watch the new trailer for <[#mikeanddave]> need wedding dates now ! in theaters july 8 . url499	B-MISC	B-MISC	B-MISC	
871	@user1181	0	0	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1181 this is a hella cool idea , wish i was in la	<[@user1181]> this is a hella cool idea , wish i was in la	B-PER	B-PER	B-PER	
872	@user2307	0	0	['PROPN']	['X']	['X']	['O']	[]	@user2307 . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks	<[@user2307]> . i registered , but ca n't upload cv . please what 's the way out .. olapad2013@gmail.com . thanks	B-PER	B-PER	B-PER	
873	@user572	0	0	['PROPN']	['X']	['X']	['O']	[]	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	<[@user572]> @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	B-PER	B-PER	B-PER	
874	@user2527	1	1	['PROPN']	['X']	['X']	['O']	[]	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 <[@user2527]> @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	B-PER	B-PER	B-PER	
875	@user1492	2	2	['PROPN']	['X']	['X']	['O']	[]	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 @user2527 <[@user1492]> @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	B-PER	B-PER	B-PER	
876	@user2015	3	3	['PROPN']	['X']	['X']	['O']	[]	@user572 @user2527 @user1492 @user2015 problem is how we relate to guns , drugs , etc more than the items themselves .	@user572 @user2527 @user1492 <[@user2015]> problem is how we relate to guns , drugs , etc more than the items themselves .	B-PER	B-PER	B-PER	
877	@user43	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user2139 : @user43 ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove	rt @user2139 : <[@user43]> ms irma , you 're one of the best actresses in the philippines . thanks for loving maine & alden . #aldubtouchoflove	B-PER	B-PER	B-PER	
879	#crainswon	9	9	['PROPN']	['PROPN']	['PROPN']	['O']	['EVENT']	rt @user1738 : my favorite people at today 's #crainswon event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …	rt @user1738 : my favorite people at today 's <[#crainswon]> event ! thank you so much spark ambassadors ! i 'm thrilled to have you here . url219 …	B-MISC	B-MISC	B-MISC	
880	@user1894	6	6	['PROPN']	['PROPN']	['PROPN']	['O']	[]	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by <[@user1894]> , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	B-PER	B-PER	B-PER	
882	@user385	11	11	['PROPN']	['X']	['X']	['O']	[]	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with <[@user385]> , @user1229 & @user2084 on @user1459 .	B-PER	B-PER	B-PER	
883	@user1229	13	13	['PROPN']	['X']	['X']	['O']	[]	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , <[@user1229]> & @user2084 on @user1459 .	B-PER	B-PER	B-PER	
884	@user2084	15	15	['PROPN']	['X']	['X']	['O']	[]	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & @user2084 on @user1459 .	#np' calabar girl friend , by @user1894 , inside #satideparipa with @user385 , @user1229 & <[@user2084]> on @user1459 .	B-PER	B-PER	B-PER	
888	@user1849	0	0	['PROPN']	['NOUN']	['NOUN']	['O']	[]	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨	<[@user1849]> can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨	B-PER	B-PER	B-PER	
889	#soundcloud	20	20	['PROPN']	['PROPN']	['PROPN']	['O']	[]	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on #soundcloud 👾🎷🎨	@user1849 can you check me out ! lem me know what you think . 3 a.m by jaytezz url1519 on <[#soundcloud]> 👾🎷🎨	B-MISC	B-ORG	B-ORG	
891	bx250	1	1	['PROPN']	['PROPN']	['PROPN']	['O']	[]	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	carvin <[bx250]> 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	B-MISC	B-MISC	B-MISC	
892	w	3	3	['PROPN']	['NOUN']	['NOUN']	['O']	[]	carvin bx250 250 w micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	carvin bx250 250 <[w]> micro bass guitar amp amplifier head / compressor 3.2 lbs new url1319 url859	O	O	O	
894	@user427	12	12	['PROPN']	['X']	['X']	['O']	[]	kills me i wo n't be seeing this tomorrow in tupelo 😭 @user427 url1274	kills me i wo n't be seeing this tomorrow in tupelo 😭 <[@user427]> url1274	B-PER	B-PER	B-PER	
895	3d	1	1	['PROPN']	['NOUN']	['NOUN']	['O']	[]	pre-colord 3d puzzles shark #teachers #homeschool url1148 url1149	pre-colord <[3d]> puzzles shark #teachers #homeschool url1148 url1149	O	O	O	
896	@user1332	0	0	['PROPN']	['X']	['X']	['O']	[]	@user1332 when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508	<[@user1332]> when u realize hillary belongs in jail - warren is nt native american - & u cant keep your plan w/ obamacare url1508	B-PER	B-PER	B-PER	
897	@user2280	3	3	['PROPN']	['PROPN']	['PROPN']	['O']	[]	rt @user1284 : @user2280 // nope haha . ca n't think of one tho !	rt @user1284 : <[@user2280]> // nope haha . ca n't think of one tho !	B-PER	B-PER	B-PER	
898	@user362	0	0	['PROPN']	['X']	['X']	['O']	[]	@user362 @user1816 goals	<[@user362]> @user1816 goals	B-PER	B-PER	B-PER	
899	@user1816	1	1	['PROPN']	['X']	['X']	['O']	[]	@user362 @user1816 goals	@user362 <[@user1816]> goals	B-PER	B-PER	B-PER	
901	@user250	13	13	['PROPN']	['X']	['X']	['O']	[]	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + @user250 enter here : url863 url219 …	rt @user2523 : #csgogiveaway stattrak karambit rt + like + follow @user2523 + <[@user250]> enter here : url863 url219 …	B-PER	B-PER	B-PER	
903	@user1083	9	9	['PROPN']	['X']	['X']	['O']	[]	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation <[@user1083]> @user2417 @user1974 @user791 @user2146 @user605 url221 …	B-PER	B-PER	B-PER	
904	@user2417	10	10	['PROPN']	['X']	['X']	['O']	[]	rt @user1796 : today be your best ! #mondaymotivation @user1083 @user2417 @user1974 @user791 @user2146 @user605 url221 …	rt @user1796 : today be your best ! #mondaymotivation @user1083 <[@user2417]> @user1974 @user791 @user2146 @user605 url221 …	B-PER	B-PER	B-PER	
