Sentence Index	Word	Start Word Index	End Word Index	POS Label	NER Label	Tweet	Tweet POS Labels	Tweet NER Labels
526	lil webbies	10	11	['PROPN', 'PROPN']	['O', 'O']	rt @user1962 : shout - out to @user610 definition of lil webbies i-n-d-e-p-e-n-d-e-n-t --> do you know what means man ??? « ayyye !	['X', 'X', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'SYM', 'AUX', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'SYM', 'INTJ', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
527	@user74	3	3	['PROPN']	['O']	rt @user1987 : @user74 got them black girl groupies though	['X', 'X', 'PUNCT', 'PROPN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'ADV']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
534	@user623	3	3	['PROPN']	['O']	rt @user2087 : @user623 do nt really know where i would be without you and demi <3 i luv youuuu	['X', 'X', 'PUNCT', 'PROPN', 'AUX', 'PART', 'ADV', 'VERB', 'ADV', 'PRON', 'AUX', 'AUX', 'ADP', 'PRON', 'CCONJ', 'PROPN', 'SYM', 'PRON', 'VERB', 'PRON']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O']
535	@user787	3	3	['PROPN']	['O']	rt @user2105 : @user787 this park is the cutest thing ever omg url104	['X', 'X', 'PUNCT', 'PROPN', 'DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADV', 'INTJ', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
542	@user2327	8	8	['PROPN']	['O']	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
542	@user404	12	12	['PROPN']	['O']	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
542	@user2349	13	13	['PROPN']	['O']	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
542	@user2219	14	14	['PROPN']	['O']	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
542	@user2498	16	16	['PROPN']	['O']	rt @user2373 : hello , i 'm at @user2327 's home with @user404 @user2349 @user2219 and @user2498 :)	['X', 'X', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'AUX', 'ADP', 'PROPN', 'PART', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
543	@user1152	3	3	['PROPN']	['O']	rt @user2405 « @user1152 @user401 cuffin in the avi , gim me $ 20 »	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'SYM', 'NUM', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
543	@user401	4	4	['PROPN']	['O']	rt @user2405 « @user1152 @user401 cuffin in the avi , gim me $ 20 »	['X', 'X', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'SYM', 'NUM', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
547	@user1426	19	19	['PROPN']	['O']	rt @user2514 : i got to say ' peace up , a - town down ' in atlanta then @user1426 came out and sang ' yeah ! ' with me . i 'm thinking ...	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'PART', 'VERB', 'PUNCT', 'VERB', 'ADP', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'PUNCT', 'ADP', 'PROPN', 'ADV', 'PROPN', 'VERB', 'ADV', 'CCONJ', 'VERB', 'PUNCT', 'INTJ', 'PUNCT', 'PUNCT', 'ADP', 'PRON', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
549	@user2317	15	15	['PROPN']	['O']	rt @user2563 : there is no new media : it ’s all new consumption by @user2317 url29 #newspaper #media	['X', 'X', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'X', 'X', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
553	@user1295	9	9	['PROPN']	['O']	rain rain go away <-- our song is on @user1295 i kid you not 107.5	['NOUN', 'NOUN', 'VERB', 'ADV', 'SYM', 'PRON', 'NOUN', 'AUX', 'ADP', 'PROPN', 'PRON', 'VERB', 'PRON', 'PART', 'NUM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
557	id	7	7	['PROPN']	['O']	ruling strikes down part of arizona voter id law - yahoo! news url70	['NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']
560	live	1	1	['PROPN']	['O']	showoffradio live !!!	['PROPN', 'PROPN', 'PUNCT']	['B-MISC', 'O', 'O']
561	@user776	23	23	['PROPN']	['O']	sad ! you called me a liar when i was searous . you know you were my bottom bish ! rt @user984 : @user776 ahahha liar ! how are u ?	['ADJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'DET', 'NOUN', 'ADV', 'PRON', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X', 'PUNCT', 'PROPN', 'INTJ', 'NOUN', 'PUNCT', 'ADV', 'AUX', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
566	@user2102	6	6	['PROPN']	['O']	someone is n't replying back ! @user2102	['PRON', 'AUX', 'PART', 'VERB', 'ADV', 'PUNCT', 'PROPN']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
569	@user1143	7	7	['PROPN']	['O']	stupid kilkenny did n't get to meet @user1143 :/	['ADJ', 'PROPN', 'AUX', 'PART', 'VERB', 'PART', 'VERB', 'PROPN', 'SYM']	['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
573	@user244	2	2	['PROPN']	['O']	tagged : @user244 @user2193 - url117	['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O']
573	@user2193	3	3	['PROPN']	['O']	tagged : @user244 @user2193 - url117	['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O']
579	ex	5	5	['PROPN']	['O']	the modern vacation : with ex ’s and new partners url150	['DET', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PART', 'CCONJ', 'ADJ', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
580	@user2350	11	11	['PROPN']	['O']	the onion weighs in on the wisconsin senate race url99 via @user2350	['DET', 'NOUN', 'VERB', 'ADP', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'X', 'ADP', 'PROPN']	['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'O', 'O', 'O', 'O']
590	boots	11	11	['PROPN']	['O']	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'X']	['B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O']
590	boots	24	24	['PROPN']	['O']	ty beanie babies - set of 2 beanies ( dora & boots ) : ty beanie babies set of 2- dora the explorer and boots url144	['PROPN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NUM', 'PROPN', 'DET', 'PROPN', 'CCONJ', 'PROPN', 'X']	['B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O']
601	wednesday	0	0	['PROPN']	['O']	wednesday 27th october 2010 . 》 have a nice day :)	['PROPN', 'NOUN', 'PROPN', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
601	october	2	2	['PROPN']	['O']	wednesday 27th october 2010 . 》 have a nice day :)	['PROPN', 'NOUN', 'PROPN', 'NUM', 'PUNCT', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
602	#jeopardy	2	2	['PROPN']	['O']	weird , #jeopardy is alluding to the charlie the unicorn video in their clue titles ! shun the non-believer !	['ADJ', 'PUNCT', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'PROPN', 'DET', 'PROPN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
603	pimpin	1	1	['PROPN']	['O']	whaddup pimpin ken . ha !	['INTJ', 'PROPN', 'PROPN', 'PUNCT', 'INTJ', 'PUNCT']	['O', 'O', 'B-PER', 'O', 'O', 'O']
608	@user135	4	4	['PROPN']	['O']	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	['ADV', 'AUX', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
608	@user2519	6	6	['PROPN']	['O']	where 's the video @user135 & @user2519 took of me ?? exactly ! lmao	['ADV', 'AUX', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'ADV', 'PUNCT', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
609	#snowto	3	3	['PROPN']	['O']	where 's this #snowto at ? let 's see what you 've got #toronto	['ADV', 'AUX', 'DET', 'PROPN', 'ADP', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'VERB', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
615	nnw	3	3	['PROPN']	['O']	wind 2.2 mph nnw . barometer 1019.0 mb , rising . temperature 15.5 °c . rain today 0.0 mm . humidity 59 %	['NOUN', 'NUM', 'NOUN', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NUM', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
620	@user1575	6	6	['PROPN']	['O']	yeeeeeees lakers !!! rt @user735 : @user1575 the laker girls danced to fye at halftime !!	['INTJ', 'PROPN', 'PUNCT', 'X', 'X', 'PUNCT', 'PROPN', 'DET', 'PROPN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADP', 'NOUN', 'PUNCT']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
625	xmas	8	8	['PROPN']	['O']	[ post ] spammy ’s 12 days of xmas : day 2 – burning the tool log url129	['PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PART', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'VERB', 'DET', 'NOUN', 'NOUN', 'X']	['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
631	@user2138	10	10	['PROPN']	['O']	check out kylie minogue north american tour 2011 url101 via @user2138	['VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NUM', 'X', 'ADP', 'PROPN']	['O', 'O', 'B-PER', 'I-PER', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O']
639	@user1707	1	1	['PROPN']	['O']	hello @user1707 , i miss you , i love you ! ♥ #4	['INTJ', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT', 'SYM', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
641	@user2615	8	8	['PROPN']	['O']	url43 making it easy to put up a @user2615 , @user2070 in the cloud #aws	['X', 'VERB', 'PRON', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'DET', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
641	@user2070	10	10	['PROPN']	['O']	url43 making it easy to put up a @user2615 , @user2070 in the cloud #aws	['X', 'VERB', 'PRON', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'DET', 'NOUN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
644	@user2082	1	1	['PROPN']	['O']	url207 @user2082 look what i made ?	['X', 'PROPN', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
649	@user1881	2	2	['PROPN']	['O']	i heart @user1881 's true music that inspires me to intake my beauty , roots , and willingness to take on anything .	['PRON', 'VERB', 'PROPN', 'PART', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'PART', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
652	@user375	1	1	['PROPN']	['O']	if @user375 do nt make some hoodies soon ... imma beat em !	['SCONJ', 'PROPN', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'VERB', 'VERB', 'PRON', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
655	#miamiheat	6	6	['PROPN']	['O']	it s the sixers rt @user639 #miamiheat gettin it 2gether now ... #ilike	['PRON', 'AUX', 'DET', 'NOUN', 'X', 'X', 'PROPN', 'VERB', 'PRON', 'ADV', 'ADV', 'PUNCT', 'X']	['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
661	@user2649	1	1	['PROPN']	['O']	nowfollowing @user2649 lem me give him a quick s\o !!! ladies follow him he 's #teamfollowback hey chris !!!	['VERB', 'PROPN', 'VERB', 'PRON', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'PRON', 'AUX', 'X', 'INTJ', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
676	wessss	0	0	['PROPN']	['O']	wessss keep metal hjahah \m/ rt @user47 : metal	['PROPN', 'VERB', 'NOUN', 'INTJ', 'SYM', 'X', 'X', 'PUNCT', 'NOUN']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
682	@user741	1	1	['PROPN']	['O']	"« @user741 #kayoq & a ladies what if u tell a guy "" i love you "" and he says "" oh ok "" ....... then what ? » then he do n't love you lol"	['PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'PRON', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'INTJ', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
682	#kayoq	2	2	['PROPN']	['O']	"« @user741 #kayoq & a ladies what if u tell a guy "" i love you "" and he says "" oh ok "" ....... then what ? » then he do n't love you lol"	['PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'PRON', 'SCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'INTJ', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'PUNCT', 'PUNCT', 'ADV', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'INTJ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
683	@user601	1	1	['PROPN']	['O']	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NUM', 'SYM', 'NUM', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'INTJ', 'PUNCT']	['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']
683	may	3	3	['PROPN']	['O']	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NUM', 'SYM', 'NUM', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'INTJ', 'PUNCT']	['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']
683	fems	5	5	['PROPN']	['O']	“ @user601 blueroom may 19th fems free and drink free til 11:30 $ 5 all night behind winn dixie on pinehills road leggooo ”	['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NUM', 'SYM', 'NUM', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'INTJ', 'PUNCT']	['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O']
684	@user1305	1	1	['PROPN']	['O']	“ @user1305 : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via @user2342 ”	['PUNCT', 'PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADP', 'PROPN', 'PROPN', 'X', 'X', 'PUNCT', 'VERB', 'PART', 'VERB', 'X', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
684	@user2342	17	17	['PROPN']	['O']	“ @user1305 : i just voted for ian somerhalder #tvdramaactor #peopleschoice . retweet to vote url130 via @user2342 ”	['PUNCT', 'PROPN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'ADP', 'PROPN', 'PROPN', 'X', 'X', 'PUNCT', 'VERB', 'PART', 'VERB', 'X', 'ADP', 'PROPN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
685	@user698	3	3	['PROPN']	['O']	rt @user2212 : @user698 i 'll literally be there at 7:07 . :d	['X', 'X', 'PUNCT', 'PROPN', 'PRON', 'AUX', 'ADV', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
687	dawn	9	9	['PROPN']	['O']	rt @user1504 : it is always darkest before the dawn ! we are passing through the darkest times in pak history , fajr can not be far .. ht …	['X', 'X', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'AUX', 'PART', 'AUX', 'ADV', 'PUNCT', 'X', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
692	g310	0	0	['PROPN']	['O']	g310 . not bad !! ( pic via fb ) url1021	['PROPN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
692	fb	8	8	['PROPN']	['O']	g310 . not bad !! ( pic via fb ) url1021	['PROPN', 'PUNCT', 'ADV', 'ADJ', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
693	@user2343	0	0	['PROPN']	['O']	@user2343 she should be killed in the same way .	['PROPN', 'PRON', 'AUX', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
694	@user1170	0	0	['PROPN']	['O']	@user1170 investigate for you . i hope this helps . 3/3 ^ gareth url735	['PROPN', 'VERB', 'ADP', 'PRON', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT', 'NUM', 'SYM', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']
697	svt	3	3	['PROPN']	['O']	rt @user1855 : svt when people keep voting for sweden url1528	['X', 'X', 'PUNCT', 'PROPN', 'ADV', 'NOUN', 'VERB', 'VERB', 'ADP', 'PROPN', 'X']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']
702	@user2613	0	0	['PROPN']	['O']	@user2613 a followback , please ? 🐙	['PROPN', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'PUNCT', 'SYM']	['O', 'O', 'O', 'O', 'O', 'O', 'O']
